../juliet/prep/CWE643,27/12/2020,03:50:11,"GCN(   (conv1): GCNConv(50, 64)   (conv2): GCNConv(64, 64)   (conv3): GCNConv(64, 64)   (lin): Linear(in_features=64, out_features=2, bias=True) )",6787,0.01,CrossEntropyLoss(),0.612,0.774,0.638,0.543,0.99,0.986,0.989,0.991,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
../juliet/prep/CWE398,27/12/2020,03:54:40,"GCN(   (conv1): GCNConv(50, 64)   (conv2): GCNConv(64, 64)   (conv3): GCNConv(64, 64)   (lin): Linear(in_features=64, out_features=2, bias=True) )",4893,0.01,CrossEntropyLoss(),0.443,0.136,0.229,0.727,0.639,0.847,0.741,0.658,0.67,0.966,0.781,0.655,0.629,0.525,0.633,0.795,0.722,0.695,0.752,0.82,0.753,0.797,0.797,0.797
../juliet/prep/CWE400,27/12/2020,03:55:32,"GCN(   (conv1): GCNConv(50, 64)   (conv2): GCNConv(64, 64)   (conv3): GCNConv(64, 64)   (lin): Linear(in_features=64, out_features=2, bias=True) )",7016,0.01,CrossEntropyLoss(),0.992,1.0,0.992,0.984,0.996,0.991,0.996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
../juliet/prep/CWE36,27/12/2020,04:06:18,"GCN(   (conv1): GCNConv(50, 64)   (conv2): GCNConv(64, 64)   (conv3): GCNConv(64, 64)   (lin): Linear(in_features=64, out_features=2, bias=True) )",854,0.01,CrossEntropyLoss(),0.57,0.255,0.388,0.809,0.95,1.0,0.955,0.914,0.971,1.0,0.974,0.949,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
../juliet/prep/CWE197,27/12/2020,04:08:49,"GCN(   (conv1): GCNConv(50, 64)   (conv2): GCNConv(64, 64)   (conv3): GCNConv(64, 64)   (lin): Linear(in_features=64, out_features=2, bias=True) )",7554,0.01,CrossEntropyLoss(),0.978,1.0,0.977,0.955,0.997,1.0,0.997,0.994,0.999,1.0,0.999,0.997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
../juliet/prep/CWE78,27/12/2020,04:13:55,"GCN(   (conv1): GCNConv(50, 64)   (conv2): GCNConv(64, 64)   (conv3): GCNConv(64, 64)   (lin): Linear(in_features=64, out_features=2, bias=True) )",3668,0.01,CrossEntropyLoss(),0.803,0.796,0.81,0.824,0.867,0.993,0.888,0.802,0.978,0.966,0.979,0.993,0.989,0.98,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
../juliet/prep/CWE259,27/12/2020,04:15:30,"GCN(   (conv1): GCNConv(50, 64)   (conv2): GCNConv(64, 64)   (conv3): GCNConv(64, 64)   (lin): Linear(in_features=64, out_features=2, bias=True) )",9844,0.01,CrossEntropyLoss(),0.957,0.944,0.958,0.971,0.986,0.972,0.986,1.0,0.986,0.972,0.986,1.0,0.986,0.972,0.986,1.0,0.986,0.972,0.986,1.0,0.986,0.972,0.986,1.0
../juliet/prep/CWE191,27/12/2020,04:17:14,"GCN(   (conv1): GCNConv(50, 64)   (conv2): GCNConv(64, 64)   (conv3): GCNConv(64, 64)   (lin): Linear(in_features=64, out_features=2, bias=True) )",5375,0.01,CrossEntropyLoss(),0.986,1.0,0.986,0.973,1.0,1.0,1.0,1.0,0.998,0.997,0.998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
../juliet/prep/CWE83,27/12/2020,04:33:15,"GCN(   (conv1): GCNConv(50, 64)   (conv2): GCNConv(64, 64)   (conv3): GCNConv(64, 64)   (lin): Linear(in_features=64, out_features=2, bias=True) )",7715,0.01,CrossEntropyLoss(),0.866,0.956,0.885,0.824,0.871,0.991,0.892,0.812,0.957,0.965,0.96,0.956,0.952,0.938,0.955,0.972,0.933,0.885,0.935,0.99,0.967,0.973,0.969,0.965
../juliet/prep/CWE15,27/12/2020,04:35:54,"GCN(   (conv1): GCNConv(50, 64)   (conv2): GCNConv(64, 64)   (conv3): GCNConv(64, 64)   (lin): Linear(in_features=64, out_features=2, bias=True) )",2255,0.01,CrossEntropyLoss(),0.778,0.864,0.786,0.722,0.796,0.992,0.821,0.701,0.968,0.962,0.966,0.969,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
../juliet/prep/CWE134,27/12/2020,04:37:16,"GCN(   (conv1): GCNConv(50, 64)   (conv2): GCNConv(64, 64)   (conv3): GCNConv(64, 64)   (lin): Linear(in_features=64, out_features=2, bias=True) )",9954,0.01,CrossEntropyLoss(),0.768,0.595,0.722,0.919,0.999,1.0,0.999,0.997,0.999,0.997,0.999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
